record_id,timestamp,category,subcategory,city,device,channel,age,score,amount,is_member,note
2633,2024/11/29 9:38,B,X1,Tokyo,mobile,email,56,56.85,3548,FALSE,bright_robot
2634,2024/7/24 8:58,C,X2,Nagoya,mobile,email,60,62.48,2957,TRUE,silent_dataset
2635,2024/1/31 9:23,C,X2,Tokyo,mobile,organic,54,49.43,606,FALSE,bright_sensor
2636,2024/1/10 16:25,A,X1,Osaka,mobile,referral,52,46.86,1662,TRUE,quick_bridge
2637,2024/5/2 11:37,C,X2,Tokyo,desktop,referral,17,40.84,2195,TRUE,quick_fox
2638,2024/9/28 8:42,E,X2,Osaka,desktop,ads,40,49.26,1089,FALSE,calm_tunnel
2639,2024/2/25 3:02,D,X2,Nagoya,tablet,organic,18,58.34,2355,FALSE,silent_robot
2640,2024/11/7 0:47,D,X2,Tokyo,tablet,social,35,56.3,1203,FALSE,silent_dataset
2641,2024/3/28 9:52,B,X3,Tokyo,desktop,referral,61,79.8,1963,FALSE,fuzzy_robot
2642,2024/6/30 4:37,C,X3,Kobe,mobile,referral,66,51.5,902,FALSE,bold_sensor
2643,2024/3/15 2:59,A,X2,Tokyo,mobile,referral,27,27.67,1803,TRUE,calm_robot
2644,2024/6/19 0:02,B,X4,Tokyo,desktop,referral,56,74.66,3011,FALSE,fuzzy_tunnel
2645,2024/6/14 1:02,C,X2,Tokyo,desktop,organic,28,31.69,3308,TRUE,silent_robot
2646,2024/1/2 23:56,B,X3,Osaka,mobile,social,26,41.61,1992,FALSE,silent_robot
2647,2024/7/26 6:01,A,X1,Sapporo,desktop,organic,77,54.08,7055,FALSE,bold_fox
2648,2024/10/14 3:03,D,X1,Tokyo,mobile,email,53,56.26,2526,TRUE,calm_bridge
2649,2024/12/7 17:46,B,X2,Osaka,mobile,social,26,28.32,3377,FALSE,calm_tunnel
2650,2024/4/30 17:04,B,X2,Nagoya,desktop,referral,,38.8,4641,FALSE,calm_sensor
2651,2024/11/17 9:56,A,X2,Tokyo,mobile,ads,16,27.79,1106,FALSE,fuzzy_tunnel
2652,2024/11/16 17:58,C,X1,Kobe,mobile,organic,46,59.33,2990,FALSE,silent_dataset
2653,2024/12/26 18:13,B,X2,Kobe,desktop,ads,19,67.75,2336,FALSE,bright_bridge
2654,2024/5/16 4:00,C,X3,Tokyo,desktop,referral,52,31.67,3066,FALSE,quick_tunnel
2655,2024/11/6 13:48,C,X3,Tokyo,mobile,organic,42,64.93,3902,TRUE,bright_bridge
2656,2024/7/25 6:04,A,X1,Tokyo,desktop,organic,,63.96,953,FALSE,fuzzy_fox
2657,2024/1/22 6:27,E,X2,Tokyo,mobile,social,26,40.11,6864,FALSE,bold_tunnel
2658,2024/4/8 16:11,A,X3,Osaka,desktop,organic,22,20.26,2061,FALSE,silent_fox
2659,2024/9/2 7:10,C,X3,Nagoya,mobile,organic,19,33.93,1539,FALSE,bold_fox
2660,2024/2/28 14:45,A,X4,Osaka,tablet,organic,19,41.07,165,TRUE,silent_robot
2661,2024/6/7 16:15,C,X2,Tokyo,desktop,referral,17,73.13,4435,FALSE,bold_bridge
2662,2024/10/9 20:11,B,X3,Tokyo,mobile,ads,30,48.23,3720,FALSE,calm_tunnel
2663,2024/2/24 15:53,E,X4,Kobe,mobile,email,66,34.9,1707,FALSE,silent_sensor
2664,2024/6/30 6:07,B,X2,Kobe,mobile,ads,53,52.22,333,TRUE,silent_dataset
2665,2024/3/19 10:09,C,X4,Tokyo,desktop,organic,29,30.57,2126,FALSE,calm_dataset
2666,2024/7/14 19:38,A,X2,Nagoya,desktop,ads,75,57.72,541,FALSE,bright_bridge
2667,2024/3/28 20:37,A,X2,Osaka,desktop,organic,63,35.34,4132,FALSE,silent_robot
2668,2024/12/18 9:02,B,X3,Sapporo,desktop,email,65,37.51,1666,FALSE,silent_robot
2669,2024/1/28 23:54,C,X3,Nagoya,mobile,organic,73,55.63,882,FALSE,bright_robot
2670,2024/12/17 16:57,C,X3,Fukuoka,desktop,organic,62,76.25,2401,FALSE,bright_dataset
2671,2024/10/16 0:49,E,X1,Tokyo,mobile,ads,77,82.97,2661,TRUE,calm_bridge
2672,2024/11/8 7:25,D,X1,Tokyo,desktop,organic,35,34.4,2890,FALSE,bright_sensor
2673,2024/11/6 19:13,E,X4,Kobe,mobile,ads,70,41.05,933,FALSE,bright_fox
2674,2024/3/9 11:27,B,X4,,desktop,ads,20,57.73,3880,TRUE,silent_robot
2675,2024/12/5 20:21,D,X4,Tokyo,mobile,social,33,67.53,1697,FALSE,bold_fox
2676,2024/8/4 21:49,C,X3,Sapporo,mobile,organic,72,17.54,233,TRUE,bold_dataset
2677,2024/12/17 4:29,C,X4,Sapporo,mobile,ads,21,51.31,1854,FALSE,fuzzy_sensor
2678,2024/11/16 12:34,E,X2,Nagoya,tablet,referral,46,42.69,1835,FALSE,bold_robot
2679,2024/7/30 13:23,D,X1,Sapporo,mobile,organic,35,21.14,1810,FALSE,silent_fox
2680,2024/5/16 16:18,E,X1,Sapporo,mobile,referral,19,29.94,2437,TRUE,fuzzy_fox
2681,2024/2/12 19:26,D,X2,Tokyo,mobile,social,28,41.48,5910,TRUE,bold_bridge
2682,2024/2/6 21:41,A,X2,Nagoya,mobile,email,48,50.88,1896,FALSE,calm_dataset
2683,2024/5/22 5:51,D,X4,Sapporo,desktop,social,55,65.12,2076,FALSE,silent_tunnel
2684,2024/10/23 0:02,C,X2,Fukuoka,tablet,referral,58,55.32,1281,TRUE,quick_sensor
2685,2024/7/3 10:48,E,X3,Tokyo,desktop,organic,21,64.21,1892,FALSE,bold_robot
2686,2024/6/24 20:14,D,X2,Tokyo,desktop,social,34,50.4,2935,FALSE,fuzzy_fox
2687,2024/3/30 5:24,A,X3,Fukuoka,mobile,organic,19,39.43,2984,FALSE,quick_bridge
2688,2024/7/25 0:04,A,X3,Tokyo,mobile,ads,13,47.24,4883,TRUE,bold_dataset
2689,2024/8/20 21:32,A,X1,Tokyo,desktop,email,39,60.43,306,TRUE,bright_sensor
2690,2024/12/24 11:35,C,X2,Fukuoka,desktop,social,54,65.49,3594,FALSE,fuzzy_dataset
2691,2024/9/23 5:41,A,X1,Osaka,mobile,social,37,47.78,3233,FALSE,bright_fox
2692,2024/8/9 15:10,D,X4,Tokyo,desktop,organic,15,36.06,472,FALSE,calm_tunnel
2693,2024/11/28 4:16,C,X3,Tokyo,mobile,referral,27,55.03,4812,TRUE,bright_fox
2694,2024/6/4 2:49,D,X4,Tokyo,mobile,organic,41,57.17,580,FALSE,fuzzy_sensor
2695,2024/12/7 6:09,B,X4,Fukuoka,mobile,email,36,68.49,2992,FALSE,fuzzy_fox
2696,2024/5/15 1:03,C,X1,Osaka,desktop,referral,68,39.82,242,TRUE,calm_tunnel
2697,2024/2/16 15:20,A,X3,Tokyo,desktop,organic,53,39.98,876,FALSE,fuzzy_robot
2698,2024/6/1 10:20,E,X1,Osaka,mobile,email,79,61.34,3056,FALSE,quick_sensor
2699,2024/2/16 23:59,A,X4,Tokyo,desktop,ads,24,43.89,3147,FALSE,calm_fox
2700,2024/2/13 5:10,A,X4,Tokyo,desktop,ads,37,43.25,1756,FALSE,quick_bridge
2701,2024/11/17 15:23,A,X3,Tokyo,mobile,social,18,68.81,5121,FALSE,fuzzy_robot
2702,2024/10/17 2:00,D,X4,Nagoya,desktop,referral,14,,3007,FALSE,bright_fox
2703,2024/3/21 17:48,A,X4,Tokyo,mobile,ads,74,80.84,3948,TRUE,bright_robot
2704,2024/11/1 18:23,C,X4,Tokyo,mobile,,46,40.81,1818,FALSE,calm_sensor
2705,2024/1/26 3:34,D,X1,Osaka,mobile,organic,57,63,762,TRUE,quick_robot
2706,2024/4/13 19:19,D,X1,Osaka,mobile,organic,31,48.37,754,TRUE,quick_dataset
2707,2024/9/14 17:27,A,X4,Tokyo,mobile,organic,16,54.07,1517,FALSE,calm_fox
2708,2024/4/20 21:15,A,X2,Tokyo,mobile,organic,72,46.06,912,FALSE,silent_bridge
2709,2024/9/23 15:12,B,X2,Tokyo,mobile,ads,57,62.85,857,FALSE,bright_dataset
2710,2024/11/15 3:10,A,X1,Osaka,desktop,referral,60,44.79,387,TRUE,calm_tunnel
2711,2024/1/25 2:42,D,X3,Sapporo,desktop,organic,,41.41,1599,TRUE,bold_dataset
2712,2024/1/9 17:58,B,X4,Tokyo,mobile,referral,40,77.2,377,TRUE,fuzzy_bridge
2713,2024/12/9 2:25,B,X4,Fukuoka,mobile,social,41,50.44,1572,TRUE,quick_robot
2714,2024/7/8 23:12,A,X3,Sapporo,mobile,organic,64,39.86,277,TRUE,bright_fox
2715,2024/7/3 20:42,C,X3,Tokyo,desktop,referral,28,27.65,1454,FALSE,fuzzy_sensor
2716,2024/6/18 5:47,A,X3,Tokyo,desktop,organic,35,77.98,2933,TRUE,quick_sensor
2717,2024/6/7 6:26,D,X2,Tokyo,mobile,ads,33,41.72,883,FALSE,fuzzy_tunnel
2718,2024/9/8 21:30,A,X3,Tokyo,desktop,referral,47,80.93,2460,TRUE,bold_bridge
2719,2024/7/30 14:34,E,X4,Nagoya,desktop,organic,77,55.98,2342,FALSE,bright_sensor
2720,2024/2/29 15:18,D,X2,Tokyo,tablet,organic,74,52.14,1118,TRUE,calm_fox
2721,2024/8/16 17:21,A,X2,Fukuoka,mobile,social,49,52.55,357,TRUE,calm_bridge
2722,2024/8/31 22:34,A,X3,Osaka,mobile,organic,26,83.24,3609,FALSE,bold_robot
2723,2024/2/11 11:08,B,X3,Sapporo,desktop,referral,76,17.12,1110,TRUE,silent_bridge
2724,2024/5/17 12:11,A,X1,Sapporo,mobile,referral,33,,5581,TRUE,quick_bridge
2725,2024/10/15 12:50,A,X2,Osaka,mobile,organic,36,46.02,3483,FALSE,bold_bridge
2726,2024/8/13 19:56,E,X3,Kobe,mobile,referral,72,46.8,3075,FALSE,fuzzy_robot
2727,2024/2/19 18:35,C,X3,Kobe,mobile,ads,30,52.24,569,FALSE,bold_dataset
2728,2024/1/15 15:13,A,X3,Osaka,desktop,organic,43,46.01,3089,TRUE,bright_fox
2729,2024/7/31 3:24,C,X4,Tokyo,desktop,social,74,52.82,4265,TRUE,quick_dataset
2730,2024/6/17 12:43,B,X3,Osaka,mobile,ads,,49.65,2089,FALSE,calm_tunnel
2731,2024/12/16 18:48,E,X3,Tokyo,desktop,referral,54,30.3,2489,FALSE,calm_robot
2732,2024/7/9 14:55,A,X2,Nagoya,mobile,organic,15,55.72,2946,TRUE,bold_tunnel
2733,2024/12/5 23:50,D,X2,,tablet,organic,79,60.74,4600,TRUE,quick_fox
2734,2024/3/19 5:29,D,X4,Osaka,mobile,referral,41,41.87,2658,FALSE,bold_dataset
2735,2024/6/12 6:40,A,X2,Sapporo,desktop,referral,57,78.02,2879,FALSE,calm_dataset
2736,2024/2/20 23:06,A,X3,Tokyo,tablet,organic,46,70.03,2398,TRUE,bright_tunnel
2737,2024/7/28 14:14,B,X1,Nagoya,desktop,referral,42,62.66,5693,FALSE,fuzzy_sensor
2738,2024/3/9 19:02,E,X1,Tokyo,desktop,ads,40,62.48,2132,FALSE,quick_tunnel
2739,2024/6/28 16:13,C,X1,Fukuoka,mobile,organic,14,50.45,2865,TRUE,fuzzy_tunnel
2740,2024/5/5 14:40,D,X1,Nagoya,desktop,email,31,67.12,4791,FALSE,bold_sensor
2741,2024/3/8 18:59,D,X3,Tokyo,desktop,referral,38,73.56,1378,FALSE,silent_bridge
2742,2024/2/5 8:03,D,X3,Nagoya,mobile,ads,37,62.12,6401,TRUE,fuzzy_bridge
2743,2024/7/5 21:34,C,X3,Tokyo,tablet,email,31,41.45,1265,TRUE,silent_sensor
2744,2024/12/11 18:31,C,X2,Sapporo,mobile,ads,56,49.4,894,TRUE,quick_tunnel
2745,2024/3/13 13:02,D,X3,Nagoya,mobile,social,68,58.61,2926,TRUE,quick_dataset
2746,2024/5/27 19:44,B,X1,Osaka,tablet,email,72,62.57,1212,FALSE,bold_bridge
2747,2024/3/22 23:33,E,X2,Sapporo,mobile,organic,78,48.84,5519,FALSE,silent_dataset
2748,2024/10/22 6:34,A,X1,Fukuoka,mobile,ads,56,41.5,7766,FALSE,quick_dataset
2749,2024/5/31 10:32,A,X1,Sapporo,mobile,social,40,73.76,925,FALSE,calm_dataset
2750,2024/12/21 15:53,D,X1,Nagoya,desktop,social,56,33.92,847,FALSE,bold_robot
2751,2024/3/30 11:40,B,X1,Sapporo,desktop,organic,21,35.88,812,TRUE,silent_bridge
2752,2024/1/30 11:14,A,X2,Osaka,mobile,organic,67,30.09,232,FALSE,bold_dataset
2753,2024/7/31 14:52,A,X3,Fukuoka,desktop,organic,48,35.85,1183,TRUE,bright_bridge
2754,2024/8/25 20:37,C,X3,Fukuoka,desktop,,24,68.71,4139,TRUE,quick_robot
2755,2024/12/27 14:53,D,X2,Tokyo,desktop,social,41,69.21,3034,FALSE,silent_bridge
2756,2024/11/14 1:32,A,X1,Tokyo,desktop,email,,48.89,1696,FALSE,bold_fox
2757,2024/11/18 17:19,A,X1,Tokyo,tablet,organic,36,57.44,2785,TRUE,bold_sensor
2758,2024/8/19 11:53,C,X3,Tokyo,mobile,social,16,49.84,613,FALSE,bright_dataset
2759,2024/5/11 7:58,E,X4,Osaka,mobile,organic,14,32.12,2125,TRUE,calm_fox
2760,2024/6/5 14:16,B,X2,Tokyo,desktop,ads,36,83.27,2428,FALSE,fuzzy_robot
2761,2024/2/18 19:36,E,X1,Nagoya,mobile,organic,33,70.62,2317,FALSE,quick_fox
2762,2024/6/6 8:13,E,X2,Tokyo,mobile,ads,79,55.32,1150,FALSE,calm_fox
2763,2024/5/13 0:28,B,X1,Tokyo,mobile,ads,30,37.16,1113,TRUE,quick_bridge
2764,2024/1/14 2:28,D,X1,Nagoya,mobile,organic,35,46.63,3238,FALSE,calm_tunnel
2765,2024/3/15 15:08,D,X2,Osaka,tablet,organic,74,39.61,3094,TRUE,quick_bridge
2766,2024/7/14 3:06,C,X4,Osaka,mobile,email,70,51.46,249,FALSE,bright_fox
2767,2024/5/14 19:26,B,X3,Fukuoka,desktop,organic,16,54.65,243,FALSE,quick_sensor
2768,2024/12/28 15:26,D,X4,Kobe,desktop,ads,18,44.88,7374,TRUE,bold_sensor
2769,2024/6/23 15:54,D,X2,Nagoya,mobile,organic,19,28.18,2486,FALSE,silent_dataset
2770,2024/12/15 22:16,D,X2,Tokyo,mobile,organic,43,81.98,2323,TRUE,fuzzy_sensor
2771,2024/8/29 3:49,E,X2,Tokyo,mobile,organic,51,53.56,958,FALSE,silent_robot
2772,2024/1/15 17:53,C,X1,Kobe,mobile,referral,36,,1534,FALSE,bold_tunnel
2773,2024/3/15 6:10,D,X2,Nagoya,mobile,ads,13,43.66,1233,FALSE,bright_robot
2774,2024/9/14 14:46,E,X2,Sapporo,desktop,organic,26,26.57,4160,FALSE,silent_robot
2775,2024/7/17 23:13,A,X2,Nagoya,mobile,email,54,48.75,4028,FALSE,quick_bridge
2776,2024/4/20 3:27,A,X1,Tokyo,mobile,organic,37,45.15,2517,FALSE,bright_robot
2777,2024/7/9 13:27,B,X3,Osaka,mobile,email,21,60.64,2237,FALSE,bold_tunnel
2778,2024/11/25 14:11,E,X4,Fukuoka,mobile,organic,,63.59,2846,TRUE,quick_sensor
2779,2024/5/21 21:04,B,X4,Fukuoka,mobile,social,54,61.48,2213,FALSE,fuzzy_tunnel
2780,2024/1/17 11:12,D,X1,Tokyo,tablet,organic,45,64.82,3240,TRUE,calm_sensor
2781,2024/4/23 12:00,A,X1,Nagoya,mobile,ads,75,77.05,5096,TRUE,calm_tunnel
2782,2024/12/7 14:15,B,X4,Tokyo,mobile,referral,69,55.85,1899,FALSE,calm_bridge
2783,2024/10/5 1:10,C,X4,Kobe,desktop,ads,15,66.49,973,TRUE,calm_bridge
2784,2024/11/1 16:17,A,X3,Tokyo,desktop,email,73,57.41,2255,FALSE,silent_robot
2785,2024/11/28 17:40,E,X2,Sapporo,desktop,organic,16,21.5,1280,TRUE,quick_bridge
2786,2024/2/12 21:20,A,X3,Tokyo,mobile,ads,45,47.68,752,FALSE,fuzzy_robot
2787,2024/4/13 4:12,E,X3,Nagoya,desktop,social,73,36.98,4619,TRUE,bold_bridge
2788,2024/1/22 20:03,A,X4,Nagoya,mobile,social,78,53.47,2161,TRUE,bright_fox
2789,2024/1/2 17:29,E,X3,Tokyo,desktop,ads,14,38.13,1524,FALSE,silent_fox
2790,2024/10/31 16:02,C,X1,Fukuoka,mobile,ads,17,59.09,2414,FALSE,quick_bridge
2791,2024/12/7 23:39,A,X3,Fukuoka,desktop,email,29,,1363,TRUE,fuzzy_fox
2792,2024/2/26 20:26,A,X4,Fukuoka,desktop,email,31,68.05,4717,FALSE,quick_robot
2793,2024/9/20 14:12,A,X2,Tokyo,desktop,social,31,74.29,7320,FALSE,bold_dataset
2794,2024/7/14 5:42,C,X1,Sapporo,mobile,email,40,24.86,1426,FALSE,bold_robot
2795,2024/1/26 6:24,D,X1,Nagoya,desktop,ads,34,32.01,1829,TRUE,bold_bridge
2796,2024/11/30 5:55,B,X4,Nagoya,desktop,referral,52,93.92,2654,FALSE,silent_sensor
2797,2024/11/14 0:03,B,X2,Osaka,mobile,ads,70,65.14,677,FALSE,quick_sensor
2798,2024/7/26 2:50,C,X3,Nagoya,mobile,organic,49,53.37,291,TRUE,fuzzy_robot
2799,2024/9/15 9:06,C,X4,Tokyo,mobile,email,,50.48,4361,TRUE,bold_fox
2800,2024/5/24 23:45,D,X1,Osaka,mobile,referral,51,49.15,1496,TRUE,calm_fox
2801,2024/10/16 9:16,C,X1,Tokyo,desktop,organic,54,20.99,1393,FALSE,quick_robot
2802,2024/6/11 10:20,D,X4,Tokyo,mobile,referral,73,38.42,2787,FALSE,quick_robot
2803,2024/12/27 1:10,E,X3,Tokyo,desktop,organic,76,48.32,969,FALSE,quick_sensor
2804,2024/1/24 0:54,B,X1,Tokyo,desktop,organic,31,39.26,1368,FALSE,fuzzy_tunnel
2805,2024/3/3 20:01,A,X3,Fukuoka,desktop,referral,74,41.22,689,FALSE,quick_robot
2806,2024/12/19 14:16,A,X1,Nagoya,desktop,referral,67,88.38,358,FALSE,calm_sensor
2807,2024/4/15 9:43,C,X4,Tokyo,desktop,ads,21,46.23,1350,FALSE,bright_tunnel
2808,2024/4/23 9:19,B,X4,Fukuoka,mobile,organic,50,54.17,960,FALSE,bold_dataset
2809,2024/10/15 19:34,E,X4,Kobe,mobile,ads,23,53.64,853,TRUE,silent_robot
2810,2024/3/10 2:49,C,X2,Fukuoka,desktop,organic,45,58.84,2068,TRUE,silent_dataset
2811,2024/7/6 10:35,C,X2,Fukuoka,tablet,social,15,42.84,3492,FALSE,quick_fox
2812,2024/4/14 9:46,D,X4,Kobe,mobile,organic,,68.7,3537,FALSE,silent_tunnel
2813,2024/3/13 5:55,B,X3,Nagoya,tablet,social,52,56.65,3438,TRUE,bold_tunnel
2814,2024/12/17 23:54,D,X3,Kobe,tablet,organic,33,30.69,1090,TRUE,bold_fox
2815,2024/3/13 23:05,A,X1,Kobe,mobile,organic,13,48.39,1914,FALSE,bold_robot
2816,2024/2/4 9:56,C,X3,Tokyo,desktop,ads,,47.42,1304,FALSE,quick_fox
2817,2024/9/2 23:41,E,X3,Fukuoka,desktop,email,49,46.73,1101,FALSE,silent_tunnel
2818,2024/11/12 13:34,D,X2,Fukuoka,mobile,social,64,57.64,1160,FALSE,fuzzy_tunnel
2819,2024/2/16 12:51,E,X4,Sapporo,mobile,ads,22,59.52,790,FALSE,calm_dataset
2820,2024/9/15 8:42,B,X1,Fukuoka,mobile,organic,44,57.75,2435,FALSE,silent_sensor
2821,2024/7/16 9:19,D,X3,Osaka,desktop,,26,55.08,4204,FALSE,silent_sensor
2822,2024/10/29 22:58,C,X4,Osaka,mobile,ads,23,51.28,1278,TRUE,calm_tunnel
2823,2024/2/16 8:07,C,X3,Nagoya,desktop,organic,21,17.73,1167,FALSE,bright_bridge
2824,2024/12/22 4:51,A,X1,Sapporo,desktop,social,63,61.67,281,FALSE,bright_bridge
2825,2024/8/13 23:24,A,X3,Fukuoka,desktop,ads,74,57.33,3072,FALSE,bright_dataset
2826,2024/11/3 9:16,C,X3,Fukuoka,mobile,email,57,35.23,212,FALSE,bright_bridge
2827,2024/5/12 2:47,A,X3,Sapporo,mobile,email,38,54.21,2141,TRUE,bright_sensor
2828,2024/12/10 8:01,D,X2,Kobe,mobile,organic,76,59.72,1011,FALSE,bold_sensor
2829,2024/8/16 14:56,D,X3,Tokyo,mobile,ads,46,67.57,1637,FALSE,bold_robot
2830,2024/2/16 7:57,E,X2,Kobe,mobile,social,48,57.65,2232,TRUE,quick_fox
2831,2024/12/2 20:37,A,X3,Tokyo,mobile,ads,,54.82,2133,FALSE,quick_sensor
2832,2024/10/17 11:06,E,X3,Nagoya,mobile,ads,56,64.2,3862,FALSE,fuzzy_tunnel
2833,2024/4/19 13:45,A,X3,Tokyo,desktop,social,45,45.4,225,FALSE,calm_tunnel
2834,2024/7/18 4:07,C,X4,Nagoya,mobile,organic,45,56.18,3548,FALSE,calm_sensor
2835,2024/5/21 15:24,D,X4,Osaka,mobile,social,34,40.68,2303,FALSE,calm_tunnel
2836,2024/7/17 9:01,A,X4,,desktop,organic,58,66.65,4139,FALSE,fuzzy_fox
2837,2024/12/18 8:40,A,X4,Nagoya,mobile,ads,58,25.85,2031,FALSE,silent_bridge
2838,2024/11/24 2:33,A,X4,Sapporo,tablet,organic,42,62.25,525,FALSE,quick_robot
2839,2024/3/19 16:07,C,X1,,desktop,ads,60,50.27,1817,FALSE,bold_dataset
2840,2024/12/20 17:00,D,X2,Sapporo,mobile,organic,22,64.48,3008,FALSE,calm_dataset
2841,2024/6/8 20:24,A,X3,Tokyo,tablet,organic,40,38.29,3391,TRUE,bright_robot
2842,2024/9/14 6:23,A,X2,Tokyo,desktop,ads,79,51.35,1866,FALSE,quick_robot
2843,2024/10/5 22:35,C,X3,Tokyo,desktop,organic,62,50.91,1695,FALSE,bold_sensor
2844,2024/6/25 6:32,A,X1,Nagoya,mobile,referral,61,56.51,2274,FALSE,bright_fox
2845,2024/6/15 16:19,D,X1,Sapporo,mobile,organic,70,34.29,3779,FALSE,fuzzy_robot
2846,2024/6/15 14:05,E,X3,Nagoya,mobile,organic,53,59.54,1376,TRUE,silent_robot
2847,2024/11/10 19:55,D,X4,Fukuoka,desktop,organic,57,22.31,2666,FALSE,bright_fox
2848,2024/5/21 0:21,E,X2,Nagoya,mobile,ads,45,39.98,6034,FALSE,bold_tunnel
2849,2024/4/12 4:07,C,X2,Fukuoka,mobile,organic,68,26.56,8688,FALSE,calm_dataset
2850,2024/5/11 23:36,D,X3,Kobe,mobile,organic,60,62.42,3764,FALSE,silent_sensor
2851,2024/3/12 3:10,A,X2,Osaka,mobile,ads,48,56,1655,FALSE,bold_sensor
2852,2024/5/22 21:35,A,X1,Tokyo,mobile,referral,21,56.84,676,FALSE,silent_robot
2853,2024/2/11 15:19,D,X3,Tokyo,mobile,referral,67,72.1,2566,FALSE,bold_robot
2854,2024/2/2 18:14,A,X4,Nagoya,desktop,organic,34,45.26,5167,FALSE,bright_fox
2855,2024/9/21 4:55,E,X3,Nagoya,mobile,social,37,59.14,1869,FALSE,bold_bridge
2856,2024/1/29 6:20,D,X4,Tokyo,mobile,referral,21,50.99,4066,FALSE,silent_bridge
2857,2024/7/26 9:28,E,X3,Fukuoka,mobile,referral,27,48.71,3849,FALSE,quick_sensor
2858,2024/10/11 15:39,B,X4,Kobe,mobile,organic,21,69.6,2026,FALSE,bold_bridge
2859,2024/9/21 10:27,C,X1,Tokyo,desktop,organic,19,81.23,3616,TRUE,quick_bridge
2860,2024/6/11 19:35,D,X1,Tokyo,mobile,ads,14,43.53,750,FALSE,fuzzy_fox
2861,2024/3/11 16:13,A,X1,Tokyo,tablet,organic,32,62.51,1723,FALSE,quick_bridge
2862,2024/12/5 16:47,C,X4,Osaka,tablet,referral,63,54.79,2781,TRUE,fuzzy_tunnel
2863,2024/10/31 20:00,D,X3,Fukuoka,desktop,organic,70,54.97,1989,TRUE,quick_bridge
2864,2024/8/11 11:03,E,X1,Nagoya,desktop,organic,28,53.71,821,FALSE,quick_robot
2865,2024/2/1 16:01,D,X4,Tokyo,mobile,organic,41,45,3618,FALSE,calm_sensor
2866,2024/1/13 20:08,A,X2,Osaka,desktop,organic,68,-3.77,2756,FALSE,calm_robot
2867,2024/4/25 1:19,C,X3,Tokyo,mobile,ads,60,73.02,2292,FALSE,bright_fox
2868,2024/2/27 11:54,C,X1,Osaka,desktop,organic,73,39.58,4654,FALSE,bright_robot
2869,2024/11/10 0:43,A,X1,Osaka,mobile,ads,41,46.38,3670,TRUE,bold_dataset
2870,2024/3/16 2:58,B,X2,Nagoya,mobile,organic,24,46.7,138,FALSE,bright_tunnel
2871,2024/4/13 4:01,B,X1,Nagoya,mobile,ads,22,38.24,2321,FALSE,quick_dataset
2872,2024/12/22 3:26,A,X3,Fukuoka,desktop,social,60,53.6,2268,TRUE,silent_tunnel
2873,2024/10/25 15:57,C,X1,Tokyo,desktop,social,14,49.34,1539,FALSE,fuzzy_tunnel
2874,2024/3/20 19:50,A,X1,Sapporo,mobile,ads,43,39.25,227,FALSE,calm_sensor
2875,2024/5/19 23:50,C,X3,Tokyo,mobile,ads,36,52.24,1053,TRUE,fuzzy_dataset
2876,2024/7/7 6:01,A,X2,Tokyo,mobile,referral,74,49.5,166,TRUE,fuzzy_dataset
2877,2024/8/30 11:00,D,X3,Fukuoka,desktop,social,79,63.92,7416,FALSE,bold_bridge
2878,2024/12/7 16:54,A,X3,Sapporo,mobile,ads,,29.89,1996,TRUE,quick_robot
2879,2024/11/13 23:03,E,X4,Tokyo,mobile,organic,51,37.92,2888,FALSE,fuzzy_dataset
2880,2024/12/22 16:12,A,X4,Osaka,desktop,email,38,60.88,809,TRUE,silent_dataset
2881,2024/1/15 20:03,C,X1,Sapporo,desktop,organic,65,40.4,261,FALSE,bright_robot
2882,2024/3/27 6:31,B,X3,Kobe,desktop,email,32,36.45,1452,TRUE,bright_robot
2883,2024/7/24 11:53,A,X3,Nagoya,desktop,organic,62,41.15,1291,FALSE,bold_fox
2884,2024/1/18 22:16,C,X3,Tokyo,tablet,organic,73,48.49,2411,TRUE,silent_tunnel
2885,2024/5/9 16:47,D,X4,Osaka,mobile,email,24,48.54,1505,FALSE,calm_tunnel
2886,2024/2/26 1:33,E,X1,Tokyo,mobile,referral,28,46.85,8486,FALSE,fuzzy_bridge
2887,2024/12/6 12:22,B,X2,Tokyo,tablet,ads,38,34.57,4190,TRUE,bright_bridge
2888,2024/1/24 2:45,A,X4,Nagoya,mobile,email,68,61.6,5460,FALSE,silent_dataset
2889,2024/2/24 4:01,D,X4,Sapporo,desktop,social,55,69.89,2005,TRUE,quick_sensor
2890,2024/3/12 5:17,C,X1,Tokyo,mobile,ads,26,21.34,2377,FALSE,bright_tunnel
2891,2024/2/24 5:41,A,X2,Fukuoka,mobile,social,37,26.7,5129,TRUE,quick_fox
2892,2024/7/26 12:40,D,X2,Sapporo,mobile,organic,56,65.04,1412,FALSE,bold_robot
2893,2024/5/12 23:41,C,X1,Sapporo,desktop,organic,77,73.55,2782,FALSE,bold_bridge
2894,2024/11/29 1:03,D,X1,Tokyo,desktop,email,43,18.06,1506,FALSE,fuzzy_fox
2895,2024/4/5 4:45,B,X3,Osaka,mobile,ads,17,62.23,2895,FALSE,calm_bridge
2896,2024/7/15 2:02,B,X3,Tokyo,mobile,social,,74.57,596,TRUE,quick_dataset
2897,2024/8/28 22:23,A,X3,Tokyo,mobile,organic,14,37.06,1239,TRUE,calm_bridge
2898,2024/8/16 11:40,D,X2,Tokyo,mobile,organic,21,73.7,2415,TRUE,bright_tunnel
